"Tarih","PM10","SO2","NO2","O3"
"2019/12/27","14.46809","7.11491","51.48978","32.03844"
"2019/12/27","16.90638","6.69853","51.18454","27.85959"
"2019/12/27","9.249645","6.551459","59.77082","13.26041"
"2019/12/27","9.968839","6.64471","40.34912","22.84259"
"2019/12/27","7.093484","6.35862","25.77427","34.7547"
"2019/12/27","4.099547","6.496361","21.32223","46.30844"
"2019/12/27","4","6.59319","17.82586","54.08872"
"2019/12/27","5.9375","6.396471","16.11705","49.46639"
"2019/12/27","7.942029","6.301829","15.47232","58.10566"
"2019/12/27","19.61234","6.270759","15.46205","59.81232"
"2019/12/27","15.15603","6.292911","29.29403","47.03885"
"2019/12/27","22.7724","6.1367","30.8585","43.31479"
"2019/12/26","13.31206","5.85856","31.87237","44.2583"
"2019/12/26","18.81277","6.008211","27.44372","49.22233"
"2019/12/26","16.10154","6.94516","37.33487","41.38966"
"2019/12/26","8.248834","6.25986","34.82785","42.23615"
"2019/12/26","24.44479","6.508831",,"43.54528"
"2019/12/26","15.31579","6.98858","46.30001",
"2019/12/26","11.13295","6.323129","27.11052","41.84029"
"2019/12/26","11.96747","6.581628","28.54489","41.28965"
"2019/12/26","12","6.454031","22.2859","45.45362"
"2019/12/26","10.06516","6.116301","20.70432","42.38973"
"2019/12/26","14.83711","6.143611","28.4633","32.64087"
"2019/12/26","12.0976","6.309559","29.22785","30.46274"
"2019/12/26","11.03262","6.572419","25.56945","33.1665"
"2019/12/26","15.7527","6.840051","36.68672","27.11133"
"2019/12/26","12.19315","6.438761","36.11445","26.11305"
"2019/12/26","7.238095","6.826758","18.3057","37.13462"
"2019/12/26","2.182783","6.83057","14.585","36.63402"
"2019/12/26","7.813375","6.6931","16.69217","33.11351"
"2019/12/26","11.8818","6.53571","18.39014","30.47584"
"2019/12/26","11.03","6.72112","19.89014","31.76224"
"2019/12/26","24.54455","6.644361","21.31652","28.17152"
"2019/12/26","25.96747","6.481791","36.04485","11.41862"
"2019/12/26","31.81303","6.589751","37.81927","10.40545"
"2019/12/26","20.34091","6.91061","41.54386","13.87831"
"2019/12/25","20.96884","6.441788","41.54956","15.74033"
"2019/12/25","24.86747","6.53346","36.68615","20.2954"
"2019/12/25","14.34321","6.830881","40.8301","20.14718"
"2019/12/25","14.96875","6.999209","40.83352","20.15551"
"2019/12/25","15","6.640029","39.99366","19.23343"
"2019/12/25","21.78249","6.976768",,"21.40875"
"2019/12/25","21.03116","6.984631","47.3544",
"2019/12/25","16.15559","6.903501","55.36671","8.877377"
"2019/12/25","11.15581","6.712339","46.50827","11.11384"
"2019/12/25","14.87553","6.427038","46.89852","12.02841"
"2019/12/25","12.09388","6.402709","42.98908","15.3284"
"2019/12/25","8.12943","6.75774","43.00791","15.32364"
"2019/12/25","5.086455","6.36797","42.6011","20.4722"
"2019/12/25","18.56312","5.932519","42.20913","15.37305"
"2019/12/25","8.343263","6.28436","29.47376","26.89167"
"2019/12/25","9.937589","6.102339","19.21859","35.55177"
"2019/12/25","11.93759","6.38745","16.16441","37.49297"
"2019/12/25","11.03121","6.895801","13.90102","39.35679"
"2019/12/25","15.838","6.02301","12.35652","36.68816"
"2019/12/25","13.0936","6.08051","14.76655","39.5449"
"2019/12/25","13.96885","6.377931","21.19671","38.48768"
"2019/12/25","17.87558","6.3417","24.96808","35.02078"
"2019/12/25","24.79914","6.39522","28.50609","31.95213"
"2019/12/25","30.8293","6.37646","38.80006","16.83326"
"2019/12/24","23.24965","6.020462","44.76636","13.24076"
"2019/12/24","17.18723","6.215401","46.08149","18.15121"
"2019/12/24","17","6.545789","33.56464","36.51791"
"2019/12/24","6.34375","6.37768","32.44464","39.65086"
"2019/12/24","16.63718","6.505881","29.26493","42.03613"
"2019/12/24","16.0312","6.405688","34.21279","35.15413"
"2019/12/24","14.06542","6.233989",,"34.27161"
"2019/12/24","20.78382","7.143139","28.97566",
"2019/12/24","17.13013","7.102132","30.26911","37.24533"
"2019/12/24","19.9024","7.13421","32.57359","39.37524"
"2019/12/24","21.93494","7.154379","57.39104","28.34236"
"2019/12/24","11.35785","7.187652","55.04605","31.06397"
"2019/12/24","16.79525","6.98299","47.5501","30.61335"
"2019/12/24","11.1493","7.313381","71.52541","13.99677"
"2019/12/24","9.044444","6.51209","77.61324","14.72181"
"2019/12/24","9","5.867299","45.69066","33.16888"
"2019/12/24","9","5.720629","20.05617","54.2679"
"2019/12/24","9.975921","6.470889","16.20891","53.80597"
"2019/12/24","10","6.197509","15.22641","60.04507"
"2019/12/24","10","6.05759","13.7424","64.92516"
"2019/12/24","11.95184","6.28312","15.41299","63.84592"
"2019/12/24","11.02584","6.197622","26.72824","54.67031"
"2019/12/24","18.80062","6.203482","34.34459","48.11749"
"2019/12/24","14.09939","5.438738","35.01956","46.92396"
"2019/12/23","19.85552","5.935168","32.06408","54.54827"
"2019/12/23","8.288952","6.244911","33.31416","62.00056"
"2019/12/23","14.83144","5.391179","20.168","78.06413"
"2019/12/23","15.97554","5.72754","48.51491","61.46957"
"2019/12/23","15.02485","5.31632","42.82533","62.41011"
"2019/12/23","15.97515","5.030619","29.00305","76.57653"
"2019/12/23","13.06988","5.048801","40.86433","63.8233"
"2019/12/23","17.88372","5.046718",,"88.82462"
"2019/12/23","18","5.383068","11.20001",
"2019/12/23","13.11111","5.51167","20.00425","80.47798"
"2019/12/23","13.97589","5.777719","35.94956","59.9153"
"2019/12/23","16.92756","5.226679","32.39843","57.57883"
"2019/12/23","10.16879","5.070479","28.2619","60.51534"
"2019/12/23","9.024148","5.375049","31.96423","57.26096"
"2019/12/23","17.78298","5.76424","20.70261","70.3148"
"2019/12/23","12.14509","5.274361","30.15956","63.30779"
"2019/12/23","13.94745","5.023618","14.99705","69.87549"
"2019/12/23","20.82554","5.091452","10.69849","72.67805"
"2019/12/23","26.85981","5.616481","6.759942","80.45595"
"2019/12/23","31.88318","5.195331","10.43375","76.4277"
"2019/12/23","23.20961","5.597229","8.63707","80.26427"
"2019/12/23","22.02411","5.661481","25.79767","60.37009"
"2019/12/23","23.95177","5.385721","15.19618","75.44907"
"2019/12/23","31.82955","5.380861","9.062704","84.3961"
"2019/12/22","37.85532","5.284239","57.07096","39.80622"
"2019/12/22","36.04823","5.284942","43.0855","47.53114"
"2019/12/22","35.02453","4.670742","54.03846","41.88791"
"2019/12/22","33.04984","4.618611","42.70665","54.25659"
"2019/12/22","27.14118","4.895379","43.86716","58.94202"
"2019/12/22","31.8727","4.427751","31.95282","63.9489"
"2019/12/22","43.69448","4.147219","24.98463","70.40291"
"2019/12/22","34.2546","4.414451","9.410743","83.15911"
"2019/12/22","34","5.187491",,"82.93045"
"2019/12/22","35.94901","4.866178","10.29453",
"2019/12/22","77.8927","4.62948","10.65227","84.06096"
"2019/12/22","38.17028","5.71473","7.713911","84.69731"
"2019/12/22","35.05288","5.256779","8.871568","82.99958"
"2019/12/22","27.19938","5.413318","8.293024","83.26448"
"2019/12/22","34.78882","5.20045","8.622235","83.53533"
"2019/12/22","33.0539","5.18183","8.334676","83.77046"
"2019/12/22","65.11441","5.151678","6.646972","85.38367"
"2019/12/22","35.79037","4.986471","5.569763","87.18974"
"2019/12/22","23.30595","5.256631","6.375388","87.54988"
"2019/12/22","49.31161","5.433831","8.459056","85.81048"
"2019/12/22","34.40793","5.02116","5.83393","88.91425"
"2019/12/22","32.05099","5.48595","9.07868","85.44855"
"2019/12/22","26.16463","5.441901","14.69352","81.28399"
"2019/12/22","35.76599","5.387919","15.83919","80.82324"
"2019/12/21","28.21151","5.623911","22.10275","75.70802"
"2019/12/21","28","5.214021","14.64559","78.25938"
"2019/12/21","43.59322","5.724099","19.47306","74.65735"
"2019/12/21","38.15276","5.453621","20.47667","76.28187"
"2019/12/21","42.87234","5.306701","18.76101","77.83376"
"2019/12/21","39.10184","5.032661","39.21885","59.76767"
"2019/12/21","31.20368","5.27183","25.5723","72.2691"
"2019/12/21","84.56104","4.842871","19.70642","77.05395"
"2019/12/21","33.34161","5.080049","22.03428","73.30429"
"2019/12/21","40.7764","5.412171",,"61.62551"
"2019/12/21","49.76205","6.414399","26.69515",
"2019/12/21","37.30014","5.571541","27.27484","53.97205"
"2019/12/21","40.89787","6.018451","33.29306","45.41433"
"2019/12/21","22.48511","5.64709","36.50814","40.14553"
"2019/12/21","26.87234","5.818739","36.96116","41.78314"
"2019/12/21","25.05121","6.079351","32.04411","40.49258"
"2019/12/21","34.72265","6.189431","24.38383","60.24211"
"2019/12/21","37.92056","6.283211","24.0706","57.34013"
"2019/12/21","34.09969","6.33926","46.11743","21.03057"
"2019/12/21","40.83333","6.375461","52.005","12.45381"
"2019/12/21","38.0766","6.07957","48.84469","16.11536"
"2019/12/21","39.94886","6.07643","52.41979","17.94465"
"2019/12/21","32.20368","5.847269","50.7492","23.24619"
"2019/12/21","38.83097","6.22825","55.70105","16.21298"
"2019/12/20","34.12766","5.76553","62.23392","9.542897"
"2019/12/20","40.82102","5.70718","55.8648","11.49839"
"2019/12/20","36.12802","5.942379","55.4734","18.33574"
"2019/12/20","36","6.142219","59.45303","20.61864"
"2019/12/20","53.52262","5.855872","67.13841","12.84133"
"2019/12/20","46.21151","5.237028","68.29892","9.622664"
"2019/12/20","45.02522","5.41821","61.32445","22.21934"
"2019/12/20","40.13437","5.090939","45.43106","37.85788"
"2019/12/20","43.8925","5.541432","39.71751","35.00947"
"2019/12/20","35.24187","5.764709","35.18901","32.59979"
"2019/12/20","38.8925","6.195739",,"31.83721"
"2019/12/20","37.05398","6.113959","34.11351",
"2019/12/20","39.91258","5.96345","37.40961","23.48073"
"2019/12/20","37.08385","6.78137","52.28685","14.56585"
"2019/12/20","28.23795","6.32937","53.30643","13.02051"
"2019/12/20","19.24036","6.142331","44.10223","19.6531"
"2019/12/20","22.88669","6.350109","32.25236","27.56136"
"2019/12/20","20.08487","6.321949","30.69189","29.69305"
"2019/12/20","29.73088","6.478888","32.28717","29.03646"
"2019/12/20","27.08085","6.22869","30.248","30.47584"
"2019/12/20","34.7847","7.012449","34.49236","29.02931"
"2019/12/20","29.16147","7.13722","44.68762","21.11807"
"2019/12/20","28.02695","7.188901","47.00807","18.84114"
"2019/12/20","42.60769","7.448719","50.58887","16.75052"
"2019/12/19","45.91602","7.52304","62.31208","11.34778"
"2019/12/19","78.07764","7.754661","64.55949","9.050007"
"2019/12/19","116.0415","7.39522","76.5155","5.089029"
"2019/12/19","122.8388","7.492189","90.57169","6.312325"
"2019/12/19","50.01556","5.736509","103.9295","5.739668"
"2019/12/19","33.40311","5.071599","92.054","18.1274"
"2019/12/19","43.70438","4.70023","34.56425","67.86464"
"2019/12/19","33.31194","5.37754","23.96162","75.75504"
"2019/12/19","34.94712","5.030021","34.57338","41.09738"
"2019/12/19","33.0528","5.40742","29.64321","43.73148"
"2019/12/19","28.13178","5.335169","29.67516","36.89591"
"2019/12/19","29.94872","5.65418",,"29.84962"
"2019/12/19","29.02695","5.97199","29.60613",
"2019/12/19","23.1617","6.019311","34.43645","26.17615"
"2019/12/19","23.97305","5.934341","44.51417","17.95834"
"2019/12/19","17.18865","5.665069","37.85465","23.38251"
"2019/12/19","22.8383","6.121921","28.13866","31.19851"
"2019/12/19","18.13456","5.768431","24.36101","34.62135"
"2019/12/19","18.9721","5.79389","22.51868","35.11484"
"2019/12/19","15.10592","5.89602","24.68794","34.07727"
"2019/12/19","19.86719","5.61007","25.35435","34.12489"
"2019/12/19","28.74845","5.955288","26.23186","34.07191"
"2019/12/19","26.08074","6.21194","30.72898","31.26101"
"2019/12/19","30.87926","6.09798","34.55455","29.91152"
"2019/12/18","39.75745","5.877558","39.46761","27.45719"
"2019/12/18","49.7305","6.589819","53.7954","19.85728"
"2019/12/18","93.72197","6.60774","69.6694","16.20584"
"2019/12/18","74.55782","6.457231","95.70213","6.670087"
"2019/12/18","56.50311","5.57465","80.9082","9.303596"
"2019/12/18","47.25","4.678551","71.67603","30.57585"
"2019/12/18","42.12875","4.797759","52.2064","51.1415"
"2019/12/18","30.36254","4.891551","32.51767","59.17596"
"2019/12/18","37.78347","4.80102","30.36382","42.52248"
"2019/12/18","32.16973","5.183592","26.37108","50.3105"
"2019/12/18","31.02829","5.242021","28.11241","40.35269"
"2019/12/18","32.94342","5.689728","24.89505","39.4431"
"2019/12/18","31.05658","5.881241",,"37.47396"
"2019/12/18","33.91513","5.694591","26.81611",
"2019/12/18","23.33283","6.00843","28.90206","32.81647"
"2019/12/18","30.77605","5.62913","29.04128","32.28429"
"2019/12/18","28.08382","5.847238","23.91483","34.81125"
"2019/12/18","25.08924","5.376569","19.07767","38.3472"
"2019/12/18","15.29703","5.406411","19.23913","40.11636"
"2019/12/18","25.68839","5.333359","20.86122","40.39079"
"2019/12/18","26.97163","5.515331","20.59705","41.95399"
"2019/12/18","29.91501","5.474849","21.24635","41.69861"
"2019/12/18","29.02886","5.643721","23.8321","40.80093"
"2019/12/18","29","5.265211","29.49943","36.36969"
"2019/12/17","26.08411","5.295839","29.40871","36.90841"
"2019/12/17","29.88854","5.645028","33.26339","34.61362"
"2019/12/17","40.7027","5.666131","36.80597","33.85404"
"2019/12/17","53.63173","5.943829","49.389","26.46128"
"2019/12/17","42.33994","4.87614","70.1207","15.65819"
"2019/12/17","33.25496","4.749862","65.27155","19.237"
"2019/12/17","33.97167","4.849211","47.65622","33.09923"
"2019/12/17","36.91513","4.897711","33.95604","41.78374"
"2019/12/17","32.15174","4.87869","28.76284","46.13105"
"2019/12/17","34.91149","5.6974","27.7929","44.87918"
"2019/12/17","35","5.913139","26.46008","42.23019"
"2019/12/17","39.86047","6.17892","25.02114","41.04083"
"2019/12/17","36.11198","6.08998","23.82126","41.17596"
"2019/12/17","32.10465","6.097971",,"36.43828"
"2019/12/17","20.34043","5.840219","35.06406",
"2019/12/17","21.94326","5.565771","29.09091","38.81628"
"2019/12/17","18.11348","5.714379","21.25148","46.54596"
"2019/12/17","17.02841","5.82684","18.20358","50.47122"
"2019/12/17","25.74504","5.97623","20.71231","48.66098"
"2019/12/17","26.97151","6.08868","22.24539","46.93646"
"2019/12/17","28.94334","6.391009","28.48784","41.89803"
"2019/12/17","30.94039","6.49552","33.17495","37.74954"
"2019/12/17","34.88785","6.739061","30.27311","40.842"
"2019/12/17","32.07956","8.68073","35.42636","36.75304"
"2019/12/16","63.11111","9.22099","41.72187","35.19461"
"2019/12/16","159.3438","9.99125","89.60517","5.72181"
"2019/12/16","96.90071","9.15752","126.9127","7.924337"
"2019/12/16","104.7163","8.142661","98.35864","5.022954"
"2019/12/16","69.06169","6.7409","102.0981","4.880087"
"2019/12/16","32.14907","5.728819","97.92502","14.63967"
"2019/12/16","31","5.687162","52.75984","43.06894"
"2019/12/16","21.29503","6.078461","37.29094","50.20097"
"2019/12/16","22.94477","5.8648","20.41904","66.03893"
"2019/12/16","32.70297","6.164741","23.82126","57.36037"
"2019/12/16","43.67327","6.640651","30.38265","35.88572"
"2019/12/16","36.23729","7.316371","29.78243","36.04407"
"2019/12/16","28.23762","8.185141","36.87786","30.90384"
"2019/12/16","51.2769","8.95659","54.74423","17.83631"
"2019/12/16","48.12403","9.119489",,"5.706572"
"2019/12/16","15.00467","7.351101","84.58543",
"2019/12/16","14","7.210918","46.31313","10.3614"
"2019/12/16","14","7.951782","41.28197","13.06813"
"2019/12/16","16.90652","7.340098","42.47729","14.71527"
"2019/12/16","16.02975","7.730211","41.22777","16.68147"
"2019/12/16","21.82153","8.138601","30.1202","28.75191"
"2019/12/16","24.91076","7.556321","38.58211","21.73359"
"2019/12/16","33.72766","7.526959","49.70965","14.63967"
"2019/12/16","31.08438","7.146469","63.18332","6.781404"
"2019/12/15","36.8227","7.639461","54.8418","11.26861"
"2019/12/15","46.70724","7.895709","59.35204","8.504733"
"2019/12/15","53.81","7.533881","61.89558","8.744035"
"2019/12/15","86.0198","7.085859","63.16107","8.438062"
"2019/12/15","44.31437","6.86345","100.9855","4.894373"
"2019/12/15","21.65347","5.775899","80.41924","14.94088"
"2019/12/15","10.32673","5.670681","47.29734","39.97945"
"2019/12/15","10.97021","5.53408","37.03819","48.79135"
"2019/12/15","12.94059","5.948421","34.77878","47.24184"
"2019/12/15","35.31683","5.41817","35.52792","42.45937"
"2019/12/15","33.09648","5.836481","36.39346","35.06662"
"2019/12/15","24.26553","6.437131","45.00827","28.12628"
"2019/12/15","46.31931","6.765279","54.35968","22.40268"
"2019/12/15","28.57315","6.772869","78.14899","10.31735"
"2019/12/15","20.22727","6.350658","75.33559","5.042598"
"2019/12/15","7.387234","5.969371",,"15.36646"
"2019/12/15","8.940426","6.48421","16.74124",
"2019/12/15","11.91064","6.742048","13.27397","58.90749"
"2019/12/15","12","6.865221","14.13608","57.15559"
"2019/12/15","12.97036","7.274011","16.27624","55.07927"
"2019/12/15","56.66406","7.765019","30.44256","43.68743"
"2019/12/15","35.67543","7.904491","86.84653","7.127856"
"2019/12/15","69.04591","7.992309","85.90683","7.556456"
"2019/12/15","50.54054","8.307361","107.928","8.302934"
"2019/12/14","75.22553","8.763411","95.35067","5.953968"
"2019/12/14","89.58357","8.885401","104.3632","7.640985"
"2019/12/14","76.41702","7.379571","112.9831","6.70878"
"2019/12/14","78.9079","6.898968","107.5588","6.278395"
"2019/12/14","33.39096","5.63068","100.0058","7.109998"
"2019/12/14","33.94081","5.207679","95.48875","20.6228"
"2019/12/14","19.46729","4.441081","69.4463","34.93447"
"2019/12/14","19","4.7732","33.86703","63.49471"
"2019/12/14","13.1867","5.925188","26.65407","67.31996"
"2019/12/14","17.84441","5.788591","32.27176","67.38902"
"2019/12/14","20.90665","6.193398","23.08867","66.95327"
"2019/12/14","26.8133","6.771401","25.93974","60.3058"
"2019/12/14","47.34468","6.942249","43.58302","45.59947"
"2019/12/14","32.54071","7.71886","73.14979","23.87838"
"2019/12/14","23.28037","6.926841","57.508","24.54271"
"2019/12/14","28.81338","6.981299","38.39097","35.09698"
"2019/12/14","24.14859","7.494161",,"22.92463"
"2019/12/14","25.93484","6.837979","41.85653",
"2019/12/14","31.80481","7.40049","26.73281","31.64318"
"2019/12/14","33.93759","6.825749","33.02489","26.80417"
"2019/12/14","28.18697","7.064128","46.15794","19.22866"
"2019/12/14","33.80481","6.85086","49.292","14.96766"
"2019/12/14","30.12465","7.412569","70.78996","8.621408"
"2019/12/14","23.19886","6.870008","71.69943","8.636885"
"2019/12/13","11.37447","7.044832","58.5002","22.60091"
"2019/12/13","38.07089","7.555699","34.41762","40.43841"
"2019/12/13","69.03427","7.485829","57.77502","17.27198"
"2019/12/13","90.34782","8.18816","83.1288","13.24195"
"2019/12/13","86.15198","6.95563","118.8416","4.20028"
"2019/12/13","93.75185","6.508792","98.78883","6.874267"
"2019/12/13","45.46627","6.610521","112.6374","8.236858"
"2019/12/13","43.03107","6.095762","58.44942","29.37934"
"2019/12/13","78.84702","6.32977","47.79715","29.51089"
"2019/12/13","59.65347","7.0901","82.55653","13.16808"
"2019/12/13","49.31117","6.189239","54.8167","19.74358"
"2019/12/13","49.96884","6.406558","31.26017","22.8295"
"2019/12/13","57.7453","7.03461","36.20346","17.02494"
"2019/12/13","68.62597","7.713499","45.39226","8.423181"
"2019/12/13","49.60332","7.67581","64.16068","4.4372"
"2019/12/13","32.53049","7.295308","55.2332","4.017529"
